Entity,Code,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
Cyprus,CYP,1979,0,0,0,0,0,0,0,0,10.192833
Cyprus,CYP,1980,0,0,0,0,0,0,0,0,10.278665
Cyprus,CYP,1981,0,0,0,0,0,0,0,0,9.856194
Cyprus,CYP,1982,0,0,0,0,0,0,0,0,11.813792
Cyprus,CYP,1983,0,0,0,0,0,0,0,0,12.430679
Cyprus,CYP,1984,0,0,0,0,0,0,0,0,12.612489
Cyprus,CYP,1985,0,0,0,0,0,0,0,1.08159,12.483789
Cyprus,CYP,1986,0,0,0,0,0,0,0,0.66291,13.480528
Cyprus,CYP,1987,0,0,0,0,0,0,0,1.40723,15.873595
Cyprus,CYP,1988,0,0,0,0,0,0,0,0.84899,16.996016
Cyprus,CYP,1989,0,0,0,0,0,0,0,0.75595,17.556082
Cyprus,CYP,1990,0,0,0,0,0,0,0,0.70943,18.565105
Cyprus,CYP,1991,0,0,0,0,0,0,0,0.52335,18.988806
Cyprus,CYP,1992,0,0,0,0,0,0,0,0.96529,21.83139
Cyprus,CYP,1993,0,0,0,0,0,0,0,0.8141,22.876078
Cyprus,CYP,1994,0,0,0,0,0,0,0,1.11648,22.615881
Cyprus,CYP,1995,0,0,0,0,0,0,0,1.24441,23.986263
Cyprus,CYP,1996,0,0,0,0,0,0,0,1.163,24.441818
Cyprus,CYP,1997,0,0,0,0,0,0,0,0.88388,24.967743
Cyprus,CYP,1998,0,0,0,0,0,0,0,0.16282,27.283785
Cyprus,CYP,1999,0,0,0,0,0,0,0,0.27912,28.601559
Cyprus,CYP,2000,0,0,0,0,0,0,0,0.41868,29.842424
Cyprus,CYP,2001,0,0,0,0,0,0,0,0.61639,29.993263
Cyprus,CYP,2002,0,0,0,0,0,0,0,0.51172,29.674217
Cyprus,CYP,2003,0,0,0,0,0,0,0,0.51172,31.57658
Cyprus,CYP,2004,0,0,0.0011527778,0.0010222222,0,0,0,0.51172,30.714468
Cyprus,CYP,2005,0,0,0.0016194445,0.0010166666,0,0,0,0.51172,34.478428
Cyprus,CYP,2006,0.000155,0,0.0028611112,0.0010111111,0,0,0,0.3509561,34.056618
Cyprus,CYP,2007,0.0014,0,0.004888889,0.0010055555,0,0,0,0.3187186,34.647247
Cyprus,CYP,2008,0.012,0,0.008416667,0.001,0,0,0,0.2606911,35.382412
Cyprus,CYP,2009,0.027,0,0.011166667,0.0009944445,0,0,0,0.13818862,34.592304
Cyprus,CYP,2010,0.035,0,0.019416668,0.08604305,0,0,0,0.17042612,33.503963
Cyprus,CYP,2011,0.052,0,0.03310389,0.31448665,0,0,0,0.08016111,32.946396
Cyprus,CYP,2012,0.05,0,0.0603225,0.50725806,0,0,0,0.0027777778,30.689985
Cyprus,CYP,2013,0.049,0,0.12809472,0.6295714,0,0,0,0.0027777778,27.186857
Cyprus,CYP,2014,0.0505,0,0.22648056,0.49820307,0,0,0,0.025777778,27.26966
Cyprus,CYP,2015,0.051236,0,0.34108916,0.5974547,0,0,0,0.038685,27.930635
Cyprus,CYP,2016,0.052021,0,0.39067888,0.6068872,0,0,0,0.0051666666,30.465368
Cyprus,CYP,2017,0.05175,0,0.4577953,0.5627297,0,0,0,0.034689166,31.275581
Cyprus,CYP,2018,0.05136,0,0.50752974,0.5836739,0,0,0,0.15830112,30.944675
Cyprus,CYP,2019,0.05792,0,0.5753458,0.6288508,0,0,0,0.19434862,30.785168
Cyprus,CYP,2020,0.060632,0,0.7763522,0.63138086,0,0,0,0.16211778,26.229921
Cyprus,CYP,2021,0.041871,0,1.2400405,0.6449533,0,0,0,0.47995833,27.052002
Czechia,CZE,1965,0,0,0,0,6.5993996,0,4.2905,410.84137,47.046886
Czechia,CZE,1966,0,0,0,0,6.220424,0,4.49025,409.63187,51.94198
Czechia,CZE,1967,0,0,0,0,5.6062226,0,5.39375,396.14105,57.79913
Czechia,CZE,1968,0,0,0,0,4.3386154,0,6.65125,410.06216,63.84015
Czechia,CZE,1969,0,0,0,0,3.54146,0,7.294,426.20462,68.492935
Czechia,CZE,1970,0,0,0,0,5.0573616,0,8.0125,431.473,82.32865
Czechia,CZE,1971,0,0,0,0,3.572043,0,9.955,449.5344,90.63971
Czechia,CZE,1972,0,0,0,0,3.7376344,0,10.8105,443.12625,99.17102
Czechia,CZE,1973,0,0,0,0,3.1965053,0,11.8725,433.6013,111.49431
Czechia,CZE,1974,0,0,0,0,5.378763,0,14.47525,431.99634,114.321106
Czechia,CZE,1975,0,0,0,0,5.3639784,0,16.572,441.21893,126.14467
Czechia,CZE,1976,0,0,0,0,4.2758064,0,18.29625,449.82513,133.33147
Czechia,CZE,1977,0,0,0,0,5.8163977,0,20.793,459.54782,139.49129
Czechia,CZE,1978,0,0,0,0,5.41129,0,23.299,461.33884,144.35347
Czechia,CZE,1979,0,0,0,0,6.7803764,0,26.14075,461.4784,146.70984
Czechia,CZE,1980,0,0,0,0,7.093817,0,30.11125,447.18512,136.44553
Czechia,CZE,1981,0,0,0,0,6.0943546,0,30.2075,445.37085,134.55257
Czechia,CZE,1982,0,0,0,0,4.938172,0,31.99775,448.82495,123.243675
Czechia,CZE,1983,0,0,0,0,4.8938174,0.56750304,37.54175,446.30124,120.67317
Czechia,CZE,1984,0,0,0,0,3.838172,3.515681,39.96025,454.70975,128.27829
Czechia,CZE,1985,0,0,0,0,4.941129,6.801523,49.0635,444.83588,125.86781
Czechia,CZE,1986,0,0,0,0,5.547312,17.44788,51.846,442.82388,120.88828
Czechia,CZE,1987,0,0,0,0,7.2889786,30.364246,56.556,437.67178,121.37409
Czechia,CZE,1988,0,0,0,0,6.2067204,33.528076,56.91625,442.80063,116.66191
Czechia,CZE,1989,0,0,0,0,4.858333,35.23626,58.73775,425.75104,111.41667
Czechia,CZE,1990,0,0,0,0,3.4330645,35.710125,61.03075,345.94446,100.62564
Czechia,CZE,1991,0,0,0,0,3.2201614,34.424732,58.88975,316.91354,84.19088
Czechia,CZE,1992,0,0,0,0,4.145699,34.75956,67.4505,295.92255,80.68122
Czechia,CZE,1993,0.221,0,0,0,4.048118,35.8293,68.93175,287.87988,81.68363
Czechia,CZE,1994,0.309,0,0,0,4.317204,36.82243,67.32975,272.46667,84.47287
Czechia,CZE,1995,0.405,0,0,0,5.9198923,34.70281,76.19525,272.72382,95.19518
Czechia,CZE,1996,0.292,0,0,0,5.822312,36.462067,87.687,272.11865,99.6447
Czechia,CZE,1997,0.494,0,0,0,5.023925,35.451912,89.18875,255.68047,95.02331
Czechia,CZE,1998,0.587,0,0,0,4.127957,37.392773,89.38025,237.00223,98.08545
Czechia,CZE,1999,0.683,0,0,0,4.970699,37.90069,89.8605,215.9442,97.63968
Czechia,CZE,2000,0.517,0,0,0,5.198387,38.56183,87.22675,246.71696,94.429085
Czechia,CZE,2001,0.514,0,0,0.0005888889,6.034217,41.579597,93.414,242.13039,99.91982
Czechia,CZE,2002,0.494,0,0,0.0046666665,7.2737355,52.48386,90.2725,237.63069,96.75073
Czechia,CZE,2003,0.49,0,0,0.011305556,4.010872,72.00014,91.20475,241.52182,103.53132
Czechia,CZE,2004,0.580831,0,0.0002888889,0.028528333,5.818343,72.793625,90.57325,241.88834,114.085014
Czechia,CZE,2005,0.648312,0,0.00019472222,0.060933333,6.8146667,67.94453,89.591,233.69691,119.15711
Czechia,CZE,2006,0.912375,0,0.00048333334,0.14049195,7.257859,71.11838,88.31275,241.97527,117.510414
Czechia,CZE,2007,1.187319,0,0.0049722223,0.35372972,5.8795795,71.01469,84.1855,241.51474,116.69226
Czechia,CZE,2008,1.456526,0,0.03635361,0.6875117,5.688499,71.595314,83.42825,229.0496,117.231865
Czechia,CZE,2009,1.86202,0,0.2480125,0.80448806,6.785229,72.913506,79.1335,211.57613,113.17898
Czechia,CZE,2010,2.146246,0,1.7089294,0.9311872,7.7422,74.54473,93.84875,218.38116,106.873436
Czechia,CZE,2011,2.705329,0,5.8428307,1.0946342,5.8872447,74.86952,79.1905,214.98866,108.28204
Czechia,CZE,2012,3.361419,0,5.9585,1.1442097,6.118629,79.78753,79.7365,206.14917,106.93589
Czechia,CZE,2013,3.995469,0,5.64216,1.3035672,7.7848835,80.40818,80.78675,196.5045,102.03873
Czechia,CZE,2014,4.661073,0,5.751144,1.2908853,5.1722097,78.83381,71.898,190.43584,107.97658
Czechia,CZE,2015,4.791685,0,6.0963507,1.5419959,4.833347,69.36107,75.3945,189.86116,104.87653
Czechia,CZE,2016,4.76655,0,5.704767,1.3304877,5.3554134,61.920666,81.59975,191.2072,98.47254
Czechia,CZE,2017,4.964567,0,5.837189,1.5729237,4.975282,72.372635,83.74775,182.18321,115.295975
Czechia,CZE,2018,4.826179,0,6.1901474,1.6121209,4.3056564,75.965065,79.82825,180.92703,116.11385
Czechia,CZE,2019,5.0306,0,6.025569,1.8451805,5.2930326,76.506805,83.2495,167.33055,117.60352
Czechia,CZE,2020,5.0917,0,5.8647666,1.836039,5.6262994,75.71442,84.62375,145.36671,102.48443
Czechia,CZE,2021,5.255897,0,5.6276364,1.5739753,6.3014507,77.164536,90.69425,150.99843,112.684265
Denmark,DNK,1965,0,0,0,0,0.07392472,0,0,43.008904,123.12544
Denmark,DNK,1966,0,0,0,0,0.07688167,0,0,48.74482,140.2377
Denmark,DNK,1967,0,0,0,0,0.07392472,0,0,41.733093,148.31647
Denmark,DNK,1968,0,0,0,0,0.062096667,0,0,37.392776,161.21199
Denmark,DNK,1969,0,0,0,0,0.06505389,0,0,34.154984,193.82655
Denmark,DNK,1970,0,0,0,0,0.07096778,0,0,27.31887,215.59958
Denmark,DNK,1971,0,0,0,0,0.07096778,0,0,16.718124,212.84607
Denmark,DNK,1972,0,0,0,0,0.07096778,0,0,17.079819,225.19148
Denmark,DNK,1973,0,0,0,0,0.07096778,0,0,26.177967,208.22063
Denmark,DNK,1974,0,0,0,0,0.07096778,0,0,24.728868,188.51407
Denmark,DNK,1975,0,0,0,0,0.062096667,0,0,23.857782,186.3196
Denmark,DNK,1976,0,0,0,0,0.05618278,0,0,33.146664,198.24033
Denmark,DNK,1977,0,0,0,0,0.07688167,0,0,38.13012,197.98227
Denmark,DNK,1978,0,0,0,0.0088611115,0.07983861,0,0,42.008724,197.52115
Denmark,DNK,1979,0,0,0,0.01775,0.08575278,0,0,50.09739,188.93774
Denmark,DNK,1980,0,0,0,0.031048333,0.100833334,0,0,71.49775,161.33127
Denmark,DNK,1981,0,0,0,0.031048333,0.104973055,0,0,57.144005,151.96735
Denmark,DNK,1982,0,0,0,0.054704167,0.08959667,0,0,68.932175,130.91791
Denmark,DNK,1983,0.033,0,0,0.080134444,0.099059165,0,0.14595,65.83045,123.85265
Denmark,DNK,1984,0.033,0,0,0.09817194,0.08930111,0,1.178025,69.38574,122.43611
Denmark,DNK,1985,0.036,0,0,0.15198916,0.0878225,0,6.7137,84.56987,126.177414
Denmark,DNK,1986,0.051,0,0,0.37139776,0.08457,0,11.9679,85.54563,124.5112
Denmark,DNK,1987,0.061,0,0,0.5139247,0.08693556,0,15.189225,83.970924,114.68499
Denmark,DNK,1988,0.08,0,0,0.8625539,0.09698917,0,18.525225,78.56763,113.99847
Denmark,DNK,1989,0.126,0,0,1.2667742,0.067715,0,19.74495,64.56976,109.763115
Denmark,DNK,1990,0.21,0,0,1.8046505,0.082795836,0,21.048075,70.83368,107.52145
Denmark,DNK,1991,0.355,0,0,2.1884677,0.0751075,0,24.295815,96.074265,109.08682
Denmark,DNK,1992,0.521,0,0,2.706828,0.08190861,0,25.546211,80.024864,108.11384
Denmark,DNK,1993,0.728,0,0,3.0581183,0.08131722,0,28.70732,83.944176,113.18888
Denmark,DNK,1994,0.5733997,0,0,3.3620965,0.09639778,0,32.078045,90.2709,120.41808
Denmark,DNK,1995,0.64684045,0,0,3.4812634,0.08959667,0,37.144203,75.46009,125.37967
Denmark,DNK,1996,0.8321832,0,0.00047777776,3.62793,0.05707,0,43.754944,103.72332,136.06866
Denmark,DNK,1997,0.9756674,0,0.00094444444,5.7194085,0.056774165,0,45.71891,77.10806,131.27934
Denmark,DNK,1998,1.078157,0,0.0011833333,8.338414,0.080725834,0,49.29798,65.53156,126.99976
Denmark,DNK,1999,1.3189089,0,0.0026027777,8.95672,0.090188056,0,51.693676,55.052933,126.04254
Denmark,DNK,2000,1.2996056,0,0.0035555556,12.5411825,0.08930111,0,51.019352,46.18273,122.53468
Denmark,DNK,2001,1.5115592,0,0.0035277777,12.650172,0.08108305,0,53.31487,48.81576,117.52588
Denmark,DNK,2002,1.8791215,0,0.00375,14.234978,0.092818886,0,53.817955,48.873913,113.733505
Denmark,DNK,2003,2.4933515,0,0.0044166665,16.12696,0.0614825,0,54.409176,66.68293,109.98831
Denmark,DNK,2004,2.9107547,0,0.0053055556,18.970236,0.07636389,0,54.15029,51.11385,108.04399
Denmark,DNK,2005,3.1742494,0,0.0061944444,18.938618,0.06442694,0,52.00558,43.126415,109.07095
Denmark,DNK,2006,3.0699494,0,0.0063055553,17.379614,0.0665825,0,52.982906,65.441734,111.11346
Denmark,DNK,2007,3.105064,0,0.0070555555,20.277435,0.079738885,0,47.489613,54.10831,111.778725
Denmark,DNK,2008,3.1405714,0,0.007361111,19.46752,0.07249945,0,47.7161,47.655033,109.58575
Denmark,DNK,2009,3.3202577,0,0.010472222,18.768421,0.052782223,0,45.827923,46.883347,98.55898
Denmark,DNK,2010,4.5939307,0,0.017111111,21.675667,0.0572925,0,51.839787,44.573666,99.516716
Denmark,DNK,2011,4.375025,0,0.04174,26.963596,0.046536945,0,43.473644,37.6605,96.32279
Denmark,DNK,2012,4.4460053,0,0.28478056,28.15951,0.047915276,0,40.602894,28.763184,89.37507
Denmark,DNK,2013,4.313503,0,1.4105172,30.31557,0.03657361,0,38.297825,37.63481,89.025215
Denmark,DNK,2014,4.3018527,0,1.6133131,35.430946,0.040915,0,32.894382,30.54403,89.443436
Denmark,DNK,2015,4.200628,0,1.6272583,38.060024,0.048555832,0,33.092525,20.100758,90.43544
Denmark,DNK,2016,4.845242,0,1.9911286,34.217175,0.0515925,0,33.652534,24.35453,88.84346
Denmark,DNK,2017,6.248558,0,1.9999228,39.33387,0.047563057,0,32.162132,18.219667,88.06554
Denmark,DNK,2018,5.890091,0,2.5213068,36.78078,0.039318334,0,31.209858,18.555912,88.933716
Denmark,DNK,2019,5.949397,0,2.5391517,42.570515,0.044692777,0,28.977777,10.576769,89.164055
Denmark,DNK,2020,5.92386,0,3.1004183,42.887863,0.044815,0,23.225882,9.221047,73.88601
Denmark,DNK,2021,8.734226,0,3.3438997,41.949924,0.042674724,0,23.159172,12.841354,74.18317
Eastern Africa (BP),,1965,0,0,0,0,17.882498,0,0,21.080893,69.25789
Eastern Africa (BP),,1966,0,0,0,0,21.194448,0,0.00925,24.5304,72.56439
Eastern Africa (BP),,1967,0,0,0,0,20.730467,0,0.00925,24.770077,77.321815
Eastern Africa (BP),,1968,0,0,0,0,21.283766,0,0.00925,26.105837,79.79825
Eastern Africa (BP),,1969,0,0,0,0,23.395409,0,0.00925,25.32352,87.98803
Eastern Africa (BP),,1970,0,0,0,0,33.532246,0,0.00925,28.672852,91.68281
Eastern Africa (BP),,1971,0.126,0,0,0,26.32628,0,0.00925,29.232458,99.45202
Eastern Africa (BP),,1972,0.127,0,0,0,32.20541,0,0.00925,27.27322,101.72931
Eastern Africa (BP),,1973,0.132,0,0,0,33.264088,0,0.00925,29.954367,107.327225
Eastern Africa (BP),,1974,0.136,0,0,0,42.188927,0,0.00925,27.579937,106.238846
Eastern Africa (BP),,1975,0.133,0,0,0,44.91247,0,0.00925,25.063856,103.34499
Eastern Africa (BP),,1976,0.146,0,0,0,49.510975,0,0.00925,33.091297,106.06276
Eastern Africa (BP),,1977,0.149,0,0,0,56.45716,0,0.00925,26.9591,107.49425
Eastern Africa (BP),,1978,0.155,0,0,0,53.931988,0,0.00925,26.370522,105.92514
Eastern Africa (BP),,1979,0.161,0,0,0,58.47446,0,0.01,25.88784,107.04423
Eastern Africa (BP),,1980,0.167,0,0,0,53.45809,0,0.0105,26.920055,109.72057
Eastern Africa (BP),,1981,0.177,0,0,0,55.82403,0,0.01,25.28045,105.64275
Eastern Africa (BP),,1982,0.195,0,0,0,57.88183,0,0.0105,24.409918,100.805565
Eastern Africa (BP),,1983,0.189,0,0,0,57.305485,0,0.0105,27.031952,106.132034
Eastern Africa (BP),,1984,0.192,0,0,0,55.848953,0,0.004,25.465956,104.87863
Eastern Africa (BP),,1985,0.227,0,0,0,58.2281,0,0.00375,27.175692,110.82313
Eastern Africa (BP),,1986,0.617,0,0,0,55.725567,0,0.0025,31.516434,114.64076
Eastern Africa (BP),,1987,0.615,0,0,0,48.574345,0,0.001,37.38235,115.006096
Eastern Africa (BP),,1988,0.583,0,0,0,55.054577,0,0.00175,37.635193,126.43574
Eastern Africa (BP),,1989,0.574,0,0,0,53.30332,0,0.00125,37.01012,130.03265
Eastern Africa (BP),,1990,0.701,0,0,0,63.118614,0,0.0015,52.23298,131.73499
Eastern Africa (BP),,1991,0.704,0,0,0,64.29251,0,0.00125,42.960022,130.75104
Eastern Africa (BP),,1992,0.697,0,0,0,58.05454,0,0.003,43.895397,130.89528
Eastern Africa (BP),,1993,0.696,0,0,0,60.714478,0,0.00325,52.995552,134.16205
Eastern Africa (BP),,1994,0.584,0,0,0,61.12783,0,0.00325,47.6296,142.54854
Eastern Africa (BP),,1995,0.728,0,0,0,61.688408,0,0.005,46.15705,148.82176
Eastern Africa (BP),,1996,0.89209306,0,0,0,61.315174,0,0.005,42.75656,149.3824
Eastern Africa (BP),,1997,0.91009307,0,0,0,64.50086,0,0.00575,47.485214,154.97601
Eastern Africa (BP),,1998,1.1445019,0,0,0,82.396645,0,0.013583333,44.971336,156.2725
Eastern Africa (BP),,1999,1.1321862,0,0,0,86.83457,0,0.019444445,38.278286,166.87425
Eastern Africa (BP),,2000,1.4997631,0,0,0.00029444444,91.23539,0,0.023138888,35.46156,163.23866
Eastern Africa (BP),,2001,1.5956526,0,0.0005111111,0,102.70046,0,0.021305555,37.54143,172.667
Eastern Africa (BP),,2002,1.4887,0,0.0010138889,0.000875,110.91108,0,0.02625,35.592552,172.91705
Eastern Africa (BP),,2003,1.8968,0,0.0010055555,0.001161111,111.30353,0,0.029565278,29.22123,181.06256
Eastern Africa (BP),,2004,2.1822,0,0.0020027778,0.0025944444,112.245445,0,1.2567403,35.768166,194.20786
Eastern Africa (BP),,2005,2.1533,0,0.0039444445,0.0037222223,115.291405,0,4.197484,32.95203,202.97227
Eastern Africa (BP),,2006,2.29319,0,0.015111111,0.013666667,121.09924,0,5.1934443,26.851059,214.32791
Eastern Africa (BP),,2007,2.20555,0,0.028585277,0.031103889,131.16385,0,5.789239,27.797733,220.3398
Eastern Africa (BP),,2008,2.321822,0,0.053765,0.0451575,128.66605,0,6.154859,20.630276,226.87949
Eastern Africa (BP),,2009,2.6787221,0,0.09350806,0.07456528,134.1067,0,7.269698,23.62418,237.04819
Eastern Africa (BP),,2010,2.936542,0,0.27024665,0.106055,149.8181,0,8.438042,31.183228,247.14363
Eastern Africa (BP),,2011,2.9387567,0,0.49116972,0.09415278,153.43214,0,9.550317,34.577377,257.64587
Eastern Africa (BP),,2012,3.08965,0,0.68300474,0.42219833,159.21352,0,10.991392,28.638752,268.1449
Eastern Africa (BP),,2013,3.436722,0,0.8463086,0.8577192,168.32942,0,11.424063,43.31849,282.60754
Eastern Africa (BP),,2014,4.613438,0,1.1025286,1.1955345,178.78284,0,12.551069,66.720764,293.45883
Eastern Africa (BP),,2015,6.3483105,0,1.2547659,2.094383,176.0494,0,16.266699,56.173344,319.89462
Eastern Africa (BP),,2016,6.4327717,0,1.4256397,2.3822975,165.61041,0,20.498945,45.243607,326.30035
Eastern Africa (BP),,2017,6.6914,0,1.6214839,2.1071432,171.77162,0,20.234472,55.092857,345.8464
Eastern Africa (BP),,2018,7.2891254,0,1.9216442,2.2825933,181.9873,0,21.006283,62.456253,357.9215
Eastern Africa (BP),,2019,7.342404,0,2.7395241,5.8647633,180.91063,0,23.993925,53.16425,357.25345
Eastern Africa (BP),,2020,7.147771,0,3.0754902,5.1882243,191.08685,0,23.027868,51.877274,313.2207
Eastern Africa (BP),,2021,7.10964,0,3.5492632,6.8831673,203.99374,0,26.693722,55.767544,334.35657
Ecuador,ECU,1965,0,0,0,0,0.7362903,0,0,0,7.9206376
Ecuador,ECU,1966,0,0,0,0,0.84274197,0,0,0,8.26975
Ecuador,ECU,1967,0,0,0,0,0.92849475,0,0,0,8.931146
Ecuador,ECU,1968,0,0,0,0,0.9698925,0,0,0,10.672142
Ecuador,ECU,1969,0,0,0,0,1.0763441,0,0,0,11.293051
Ecuador,ECU,1970,0,0,0,0,1.1975806,0,0.6978,0,12.877645
Ecuador,ECU,1971,0,0,0,0,1.3010752,0,0.6978,0,14.23248
Ecuador,ECU,1972,0,0,0,0,1.3158603,0,1.01181,0,14.631552
Ecuador,ECU,1973,0,0,0,0,1.2862903,0,0.5815,0,16.284168
Ecuador,ECU,1974,0,0,0,0,1.4784948,0,1.163,0,18.546286
Ecuador,ECU,1975,0,0,0,0,1.8569891,0,1.45375,0,18.147562
Ecuador,ECU,1976,0,0,0,0,1.7889786,0,1.32582,0,20.50994
Ecuador,ECU,1977,0,0,0,0,1.65,0,0.84899,0,25.594435
Ecuador,ECU,1978,0,0,0,0,2.3389785,0,0.87225,0,26.172731
Ecuador,ECU,1979,0,0,0,0,2.0965052,0,0.62802,0,27.873514
Ecuador,ECU,1980,0,0,0,0,2.5784948,0,0.48846,0,35.751175
Ecuador,ECU,1981,0,0,0,0,2.3034947,0,0.79084,0,39.96072
Ecuador,ECU,1982,0,0,0,0,2.6465054,0,1.02344,0,43.64244
Ecuador,ECU,1983,0,0,0,0,5.088979,0,1.26767,0,39.98214
Ecuador,ECU,1984,0,0,0,0,9.559946,0,1.82591,0,40.184887
Ecuador,ECU,1985,0,0,0,0,9.695968,0,1.8608,0,49.411514
Ecuador,ECU,1986,0,0,0,0,11.8634405,0,1.84917,0,50.193226
Ecuador,ECU,1987,0,0,0,0,13.513441,0,1.72124,0,50.630726
Ecuador,ECU,1988,0,0,0,0,14.27043,0,2.01199,0,59.78883
Ecuador,ECU,1989,0,0,0,0,14.648925,0,1.59331,0,62.205303
Ecuador,ECU,1990,0,0,0,0,14.745582,0,2.61675,0.0031944443,63.61657
Ecuador,ECU,1991,0,0,0,0,15.009444,0,3.20988,0.0064444444,71.21293
Ecuador,ECU,1992,0,0,0,0,14.706825,0,3.22151,0.004638889,71.04642
Ecuador,ECU,1993,0,0,0,0,17.180513,0,3.70997,0.0008138889,71.340126
Ecuador,ECU,1994,0,0,0,0,19.413454,0,3.34944,0.003972222,77.55587
Ecuador,ECU,1995,0,0,0,0,15.259695,0,3.23314,0.003972222,76.32141
Ecuador,ECU,1996,0,0,0,0,18.75741,0,3.43085,0.0049444446,85.72029
Ecuador,ECU,1997,0,0,0,0,19.321491,0,3.12847,0.0062777777,97.765
Ecuador,ECU,1998,0,0,0,0,19.238455,0,3.18662,0.0092222225,98.40975
Ecuador,ECU,1999,0,0,0,0,21.221502,0,3.00054,0.012027778,85.996635
Ecuador,ECU,2000,0,0,0,0,22.506329,0,3.26803,0.016111111,78.33835
Ecuador,ECU,2001,0,0,0,0,20.77208,0,3.32618,0.020833334,81.36387
Ecuador,ECU,2002,0,0,0,0,21.962059,0,1.3242072,0.0225,80.800606
Ecuador,ECU,2003,0,0,0,0,20.8241,0,2.3108556,0.8815003,82.590965
Ecuador,ECU,2004,0.00324057,0,0,0,21.357937,0,5.378899,0.020972222,87.28777
Ecuador,ECU,2005,0.102856286,0,0.000035555557,0,19.707844,0,5.522699,0.0245,95.141365
Ecuador,ECU,2006,0.14555573,0,0.000042222222,0,20.286293,0,6.0344195,0.062975556,100.8373
Ecuador,ECU,2007,0.21875276,0,0.000051388888,0.0027194445,25.555063,0,5.4683084,0.025138889,102.50297
Ecuador,ECU,2008,0.20832446,0,0.000075,0.007527778,31.734922,0,4.987915,0.28954723,105.60009
Ecuador,ECU,2009,0.2165198,0,0.000022,0.008944444,25.763906,0,5.8786893,0.06921278,107.393166
Ecuador,ECU,2010,0.23556188,0,0,0.009527777,23.971012,0,6.1890225,0.115999445,124.12673
Ecuador,ECU,2011,0.27820036,0,0.00016027778,0.0092222225,30.712345,0,5.6075635,0.108782776,127.2955
Ecuador,ECU,2012,0.29635325,0,0.0008916667,0.0065833335,33.55505,0,7.489686,0.13059416,131.77362
Ecuador,ECU,2013,0.29578793,0,0.009972222,0.15453917,30.08541,0,8.511818,0.14639612,139.62584
Ecuador,ECU,2014,0.3994712,0,0.044653334,0.21603028,31.040562,0,8.72552,0.13852888,147.06836
Ecuador,ECU,2015,0.40775105,0,0.09710305,0.26608276,35.267895,0,8.210332,0.14999388,142.66008
Ecuador,ECU,2016,0.4897965,0,0.10374805,0.22476083,42.38779,0,8.8630905,0.08799222,134.04097
Ecuador,ECU,2017,0.43085,0,0.09974528,0.1953386,53.461624,0,8.23237,0.094677225,130.87363
Ecuador,ECU,2018,0.42796764,0,0.1007475,0.21234028,54.70835,0,7.2747273,0.32408777,141.70032
Ecuador,ECU,2019,0.45472345,0,0.43876362,0.22544667,65.01432,0,6.4958754,0.0995275,137.31259
Ecuador,ECU,2020,0.47058,0,0.09916861,0.20248695,63.906178,0,5.5182943,0.28073335,110.47835
Ecuador,ECU,2021,0.41493,0,0.09647694,0.16226,66.920494,0,5.497367,0.5498481,136.74446
Egypt,EGY,1965,0,0,0,0,5.1227026,0,0.471625,4.68689,81.39379
Egypt,EGY,1966,0,0,0,0,5.397133,0,0.539,3.18662,87.34
Egypt,EGY,1967,0,0,0,0,5.8153124,0,0.539,4.90786,71.32264
Egypt,EGY,1968,0,0,0,0,8.873252,0,0.539,5.10557,74.59976
Egypt,EGY,1969,0,0,0,0,11.80051,0,0.683375,5.51262,55.378662
Egypt,EGY,1970,0,0,0,0,13.865273,0,0.818125,5.08231,71.665924
Egypt,EGY,1971,0,0,0,0,14.923791,0,0.818125,4.170669,74.0778
Egypt,EGY,1972,0,0,0,0,15.263562,0,0.683375,3.6906874,84.65239
Egypt,EGY,1973,0,0,0,0,15.237426,0,0.548625,3.2146716,79.572014
Egypt,EGY,1974,0,0,0,0,18.086275,0,0.5775,5.613138,87.7604
Egypt,EGY,1975,0,0,0,0,20.085697,0,0.48125,6.708463,97.01281
Egypt,EGY,1976,0,0,0,0,23.666363,0,3.6575,6.561646,114.73853
Egypt,EGY,1977,0,0,0,0,26.724302,0,4.4275,7.4835796,122.636055
Egypt,EGY,1978,0,0,0,0,29.364061,0,7.1225,7.169197,126.69805
Egypt,EGY,1979,0,0,0,0,28.41009,0,10.78,7.9521403,138.93947
Egypt,EGY,1980,0,0,0,0,28.985086,0,20.9825,6.4020824,155.29256
Egypt,EGY,1981,0,0,0,0,30.200422,0,23.485,8.251322,179.15858
Egypt,EGY,1982,0,0,0,0,31.023712,0,25.69875,8.526778,203.74937
Egypt,EGY,1983,0,0,0,0,29.02429,0,30.12625,8.087851,223.57405
Egypt,EGY,1984,0,0,0,0,28.47543,0,38.6925,8.201476,241.74294
Egypt,EGY,1985,0,0,0,0,27.050537,0,47.45125,8.659639,245.68802
Egypt,EGY,1986,0,0,0,0,26.530107,0,54.67,8.706916,246.40953
Egypt,EGY,1987,0,0,0,0,26.522715,0,60.445,9.210786,260.4517
Egypt,EGY,1988,0,0,0,0,26.107258,0,66.605,10.068685,259.0959
