Entity,Code,Year,Fossil fuels per capita (kWh)
Colombia,COL,2001,5379.9644
Colombia,COL,2002,5126.2827
Colombia,COL,2003,5175.5303
Colombia,COL,2004,5109.6753
Colombia,COL,2005,5013.678
Colombia,COL,2006,5608.6543
Colombia,COL,2007,5469.6494
Colombia,COL,2008,5955.4404
Colombia,COL,2009,5995.4546
Colombia,COL,2010,6347.9575
Colombia,COL,2011,6082.169
Colombia,COL,2012,6706.0933
Colombia,COL,2013,6908.5757
Colombia,COL,2014,7290.7764
Colombia,COL,2015,7338.5913
Colombia,COL,2016,7657.623
Colombia,COL,2017,7083.538
Colombia,COL,2018,7174.588
Colombia,COL,2019,7487.45
Colombia,COL,2020,6544.9517
Colombia,COL,2021,6946.8535
Croatia,HRV,1990,18302.664
Croatia,HRV,1991,13916.607
Croatia,HRV,1992,14097.455
Croatia,HRV,1993,14709.022
Croatia,HRV,1994,14269.982
Croatia,HRV,1995,14773.343
Croatia,HRV,1996,14912.375
Croatia,HRV,1997,16141.165
Croatia,HRV,1998,17360.19
Croatia,HRV,1999,17462.223
Croatia,HRV,2000,17031.225
Croatia,HRV,2001,17844.629
Croatia,HRV,2002,18859.072
Croatia,HRV,2003,20284.34
Croatia,HRV,2004,19927.602
Croatia,HRV,2005,20106.621
Croatia,HRV,2006,20154.234
Croatia,HRV,2007,21566.877
Croatia,HRV,2008,20803.086
Croatia,HRV,2009,19509.365
Croatia,HRV,2010,18871.111
Croatia,HRV,2011,18336.824
Croatia,HRV,2012,16805.686
Croatia,HRV,2013,16330.912
Croatia,HRV,2014,16029.382
Croatia,HRV,2015,16542.156
Croatia,HRV,2016,17071.955
Croatia,HRV,2017,18023.05
Croatia,HRV,2018,17210.01
Croatia,HRV,2019,17580.95
Croatia,HRV,2020,16504.225
Croatia,HRV,2021,17358.81
Cyprus,CYP,1965,7581.157
Cyprus,CYP,1966,8575.083
Cyprus,CYP,1967,9219.807
Cyprus,CYP,1968,10162.369
Cyprus,CYP,1969,11918.084
Cyprus,CYP,1970,12491.854
Cyprus,CYP,1971,14817.3125
Cyprus,CYP,1972,16578.896
Cyprus,CYP,1973,17702.572
Cyprus,CYP,1974,15746.498
Cyprus,CYP,1975,13225.367
Cyprus,CYP,1976,13366.282
Cyprus,CYP,1977,14924.848
Cyprus,CYP,1978,15127.761
Cyprus,CYP,1979,15176.443
Cyprus,CYP,1980,15130.458
Cyprus,CYP,1981,14342.979
Cyprus,CYP,1982,16968.06
Cyprus,CYP,1983,17570.262
Cyprus,CYP,1984,17524.965
Cyprus,CYP,1985,18540.297
Cyprus,CYP,1986,19024.035
Cyprus,CYP,1987,22887.57
Cyprus,CYP,1988,23283.676
Cyprus,CYP,1989,23549.453
Cyprus,CYP,1990,24444.53
Cyprus,CYP,1991,24418.672
Cyprus,CYP,1992,28128.941
Cyprus,CYP,1993,28680.846
Cyprus,CYP,1994,28103.857
Cyprus,CYP,1995,29255.7
Cyprus,CYP,1996,29094.268
Cyprus,CYP,1997,28804.805
Cyprus,CYP,1998,30007.21
Cyprus,CYP,1999,31000.758
Cyprus,CYP,2000,31912.984
Cyprus,CYP,2001,31725.172
Cyprus,CYP,2002,30732.92
Cyprus,CYP,2003,32076.912
Cyprus,CYP,2004,30653.34
Cyprus,CYP,2005,33739.426
Cyprus,CYP,2006,32600.062
Cyprus,CYP,2007,32560.555
Cyprus,CYP,2008,32628.193
Cyprus,CYP,2009,31261.156
Cyprus,CYP,2010,29808.443
Cyprus,CYP,2011,28841.889
Cyprus,CYP,2012,26538.066
Cyprus,CYP,2013,23299.3
Cyprus,CYP,2014,23190.746
Cyprus,CYP,2015,23557.355
Cyprus,CYP,2016,25436.861
Cyprus,CYP,2017,25907.795
Cyprus,CYP,2018,25518.63
Cyprus,CYP,2019,25210.375
Cyprus,CYP,2020,21326.21
Czechia,CZE,1965,47633.9
Czechia,CZE,1966,47890.797
Czechia,CZE,1967,47090.62
Czechia,CZE,1968,49186.14
Czechia,CZE,1969,51314.95
Czechia,CZE,1970,53269.44
Czechia,CZE,1971,56040.957
Czechia,CZE,1972,56145.81
Czechia,CZE,1973,56257.69
Czechia,CZE,1974,56299.605
Czechia,CZE,1975,58243.77
Czechia,CZE,1976,59620.344
Czechia,CZE,1977,61100.316
Czechia,CZE,1978,61690.785
Czechia,CZE,1979,61938.887
Czechia,CZE,1980,59760.3
Czechia,CZE,1981,59329.082
Czechia,CZE,1982,58683.156
Czechia,CZE,1983,58701.348
Czechia,CZE,1984,60482.098
Czechia,CZE,1985,60157.984
Czechia,CZE,1986,59747.395
Czechia,CZE,1987,59755.094
Czechia,CZE,1988,59818.516
Czechia,CZE,1989,57829.645
Czechia,CZE,1990,49275.94
Czechia,CZE,1991,44645.07
Czechia,CZE,1992,43066.254
Czechia,CZE,1993,42494.316
Czechia,CZE,1994,41106.152
Czechia,CZE,1995,43068.957
Czechia,CZE,1996,44625.66
Czechia,CZE,1997,42795.09
Czechia,CZE,1998,41355.676
Czechia,CZE,1999,39363.71
Czechia,CZE,2000,41854.895
Czechia,CZE,2001,42566.234
Czechia,CZE,2002,41477.52
Czechia,CZE,2003,42569.887
Czechia,CZE,2004,43518.805
Czechia,CZE,2005,43038.887
Czechia,CZE,2006,43455.23
Czechia,CZE,2007,42793.555
Czechia,CZE,2008,41403.492
Czechia,CZE,2009,38755.27
Czechia,CZE,2010,40049.055
Czechia,CZE,2011,38342.86
Czechia,CZE,2012,37372.195
Czechia,CZE,2013,36076.68
Czechia,CZE,2014,35210.055
Czechia,CZE,2015,35170.96
Czechia,CZE,2016,35267.3
Czechia,CZE,2017,36199.363
Czechia,CZE,2018,35774.418
Czechia,CZE,2019,34942.38
Czechia,CZE,2020,31571.21
Czechia,CZE,2021,33715.67
Denmark,DNK,1965,34929.06
Denmark,DNK,1966,39400.824
Denmark,DNK,1967,39309.203
Denmark,DNK,1968,40800.168
Denmark,DNK,1969,46563.37
Denmark,DNK,1970,49343.9
Denmark,DNK,1971,46362.65
Denmark,DNK,1972,48638.29
Denmark,DNK,1973,46799.402
Denmark,DNK,1974,42364.117
Denmark,DNK,1975,41551.785
Denmark,DNK,1976,45559.625
Denmark,DNK,1977,46345.57
Denmark,DNK,1978,46884.54
Denmark,DNK,1979,46691.863
Denmark,DNK,1980,45426.53
Denmark,DNK,1981,40786.43
Denmark,DNK,1982,38984.47
Denmark,DNK,1983,37044.58
Denmark,DNK,1984,37685.594
Denmark,DNK,1985,42477.383
Denmark,DNK,1986,43369.555
Denmark,DNK,1987,41754.273
Denmark,DNK,1988,41179.656
Denmark,DNK,1989,37802.92
Denmark,DNK,1990,38759.516
Denmark,DNK,1991,44482.83
Denmark,DNK,1992,41288.05
Denmark,DNK,1993,43482.887
Denmark,DNK,1994,46562.387
Denmark,DNK,1995,45458.383
Denmark,DNK,1996,53947.266
Denmark,DNK,1997,48150.04
Denmark,DNK,1998,45636.86
Denmark,DNK,1999,43758.543
Denmark,DNK,2000,41144.105
Denmark,DNK,2001,40974.938
Denmark,DNK,2002,40237.49
Denmark,DNK,2003,42821.574
Denmark,DNK,2004,39387.844
Denmark,DNK,2005,37562.76
Denmark,DNK,2006,42056.402
Denmark,DNK,2007,38939.316
Denmark,DNK,2008,37246.25
Denmark,DNK,2009,34609.934
Denmark,DNK,2010,35297.324
Denmark,DNK,2011,31825.041
Denmark,DNK,2012,28341.8
Denmark,DNK,2013,29323.793
Denmark,DNK,2014,27055.6
Denmark,DNK,2015,25296.566
Denmark,DNK,2016,25732.299
Denmark,DNK,2017,24131.152
Denmark,DNK,2018,24051.84
Denmark,DNK,2019,22208.64
Denmark,DNK,2020,18252.582
Denmark,DNK,2021,18821.158
Ecuador,ECU,1965,1484.0002
Ecuador,ECU,1966,1504.7495
Ecuador,ECU,1967,1578.3721
Ecuador,ECU,1968,1831.9188
Ecuador,ECU,1969,1883.1025
Ecuador,ECU,1970,2199.443
Ecuador,ECU,1971,2350.8718
Ecuador,ECU,1972,2394.2822
Ecuador,ECU,1973,2509.6035
Ecuador,ECU,1974,2851.818
Ecuador,ECU,1975,2758.4983
Ecuador,ECU,1976,2989.4175
Ecuador,ECU,1977,3522.6575
Ecuador,ECU,1978,3506.5417
Ecuador,ECU,1979,3597.5447
Ecuador,ECU,1980,4454.314
Ecuador,ECU,1981,4878.9033
Ecuador,ECU,1982,5210.2964
Ecuador,ECU,1983,4689.674
Ecuador,ECU,1984,4655.9785
Ecuador,ECU,1985,5540.3726
Ecuador,ECU,1986,5483.864
Ecuador,ECU,1987,5380.812
Ecuador,ECU,1988,6198.808
Ecuador,ECU,1989,6248.524
Ecuador,ECU,1990,6338.516
Ecuador,ECU,1991,6964.9375
Ecuador,ECU,1992,6805.118
Ecuador,ECU,1993,6741.403
Ecuador,ECU,1994,7130.0444
Ecuador,ECU,1995,6881.2236
Ecuador,ECU,1996,7571.4985
Ecuador,ECU,1997,8416.842
Ecuador,ECU,1998,8328.538
Ecuador,ECU,1999,7171.19
Ecuador,ECU,2000,6464.374
Ecuador,ECU,2001,6594.5835
Ecuador,ECU,2002,6284.884
Ecuador,ECU,2003,6449.2974
Ecuador,ECU,2004,6848.2007
Ecuador,ECU,2005,7312.161
Ecuador,ECU,2006,7633.25
Ecuador,ECU,2007,7577.7183
Ecuador,ECU,2008,7648.416
Ecuador,ECU,2009,7687.909
Ecuador,ECU,2010,8701.494
Ecuador,ECU,2011,8729.109
Ecuador,ECU,2012,9002.516
Ecuador,ECU,2013,9431.035
Ecuador,ECU,2014,9771.43
Ecuador,ECU,2015,9324.604
Ecuador,ECU,2016,8698.032
Ecuador,ECU,2017,8336.895
Ecuador,ECU,2018,8774.213
Ecuador,ECU,2019,8297.401
Ecuador,ECU,2020,6610.9526
Ecuador,ECU,2021,8023.0234
Egypt,EGY,1965,2808.4556
Egypt,EGY,1966,2880.6257
Egypt,EGY,1967,2368.8135
Egypt,EGY,1968,2416.6606
Egypt,EGY,1969,1811.2345
Egypt,EGY,1970,2230.0723
Egypt,EGY,1971,2223.7217
Egypt,EGY,1972,2450.442
Egypt,EGY,1973,2244.9773
Egypt,EGY,1974,2476.934
Egypt,EGY,1975,2687.323
Egypt,EGY,1976,3151.5928
Egypt,EGY,1977,3315.818
Egypt,EGY,1978,3391.0803
Egypt,EGY,1979,3698.3936
Egypt,EGY,1980,4175.615
Egypt,EGY,1981,4697.0366
Egypt,EGY,1982,5163.4165
Egypt,EGY,1983,5528.36
Egypt,EGY,1984,5929.704
Egypt,EGY,1985,6031.654
Egypt,EGY,1986,6024.1235
Egypt,EGY,1987,6247.1475
Egypt,EGY,1988,6183.779
Egypt,EGY,1989,6337.4766
Egypt,EGY,1990,6325.1743
Egypt,EGY,1991,6263.516
Egypt,EGY,1992,6061.888
Egypt,EGY,1993,5914.8965
Egypt,EGY,1994,6077.2573
Egypt,EGY,1995,6307.3936
Egypt,EGY,1996,6517.4634
Egypt,EGY,1997,6652.7656
Egypt,EGY,1998,6786.5815
Egypt,EGY,1999,7110.927
Egypt,EGY,2000,7375.0947
Egypt,EGY,2001,7555.3794
Egypt,EGY,2002,7645.44
Egypt,EGY,2003,7999.052
Egypt,EGY,2004,8302.405
Egypt,EGY,2005,8368.58
Egypt,EGY,2006,8663.595
Egypt,EGY,2007,9030.8
Egypt,EGY,2008,9384.012
Egypt,EGY,2009,9594.103
Egypt,EGY,2010,9801.154
Egypt,EGY,2011,10061.045
Egypt,EGY,2012,10241.612
Egypt,EGY,2013,9934.931
Egypt,EGY,2014,9581.468
Egypt,EGY,2015,9513.098
Egypt,EGY,2016,9853.392
Egypt,EGY,2017,10066.395
Egypt,EGY,2018,9866.835
Egypt,EGY,2019,9406.714
Egypt,EGY,2020,8552.751
Egypt,EGY,2021,9044.653
Estonia,EST,1985,77633.625
Estonia,EST,1986,76745.1
Estonia,EST,1987,77318.375
Estonia,EST,1988,75425.12
Estonia,EST,1989,77309.28
Estonia,EST,1990,81220.125
Estonia,EST,1991,74559.61
Estonia,EST,1992,52836.1
Estonia,EST,1993,44924.79
Estonia,EST,1994,46444
Estonia,EST,1995,42777.78
Estonia,EST,1996,46001.223
Estonia,EST,1997,45728.05
Estonia,EST,1998,41308.707
Estonia,EST,1999,38250
Estonia,EST,2000,39585.766
Estonia,EST,2001,41607.227
Estonia,EST,2002,41689.055
Estonia,EST,2003,45734.285
Estonia,EST,2004,46911.7
Estonia,EST,2005,47349.848
Estonia,EST,2006,46997.305
Estonia,EST,2007,54689.203
Estonia,EST,2008,50285.984
Estonia,EST,2009,42756.426
Estonia,EST,2010,52456.184
Estonia,EST,2011,52215.996
Estonia,EST,2012,52118.883
Estonia,EST,2013,55907.77
Estonia,EST,2014,53128.703
Estonia,EST,2015,48594.438
Estonia,EST,2016,50154.633
Estonia,EST,2017,55318.86
Estonia,EST,2018,54168.766
Estonia,EST,2019,42241.527
Estonia,EST,2020,37603.08
Estonia,EST,2021,42158.06
Europe,,1965,28415.543
Europe,,1966,29263.3
Europe,,1967,30196.271
Europe,,1968,31614.008
Europe,,1969,33431.945
Europe,,1970,35240.633
Europe,,1971,36257.152
Europe,,1972,37753.14
Europe,,1973,39627.043
Europe,,1974,39601.98
Europe,,1975,39710.414
Europe,,1976,41563.816
Europe,,1977,42013.242
Europe,,1978,43441.645
Europe,,1979,44629.074
Europe,,1980,43908.273
Europe,,1981,42969.19
Europe,,1982,42616.176
Europe,,1983,42714.715
Europe,,1984,43317.75
Europe,,1985,41215.24
Europe,,1986,41726.46
Europe,,1987,42273.465
Europe,,1988,42203.34
Europe,,1989,42044.668
Europe,,1990,41942.344
Europe,,1991,41037.13
Europe,,1992,39084.113
Europe,,1993,37200.453
Europe,,1994,35432.86
Europe,,1995,35195.21
Europe,,1996,35419.543
Europe,,1997,34554.496
Europe,,1998,34707.676
Europe,,1999,34491.71
Europe,,2000,34762.758
Europe,,2001,35203.445
Europe,,2002,35123.324
Europe,,2003,35915.223
Europe,,2004,36122.426
Europe,,2005,36172.58
Europe,,2006,36718.246
Europe,,2007,36294.754
Europe,,2008,35885.973
Europe,,2009,33280.055
Europe,,2010,34366.707
Europe,,2011,33906.562
Europe,,2012,33349.16
Europe,,2013,32558.846
Europe,,2014,31120.852
Europe,,2015,30904.281
Europe,,2016,31396.018
Europe,,2017,31496.086
Europe,,2018,31718.766
Europe,,2019,30952.865
Europe,,2020,28217.098
Europe,,2021,30029.807
European Union (27),,1965,23647.373
European Union (27),,1966,24163.832
European Union (27),,1967,24936.068
European Union (27),,1968,26609.883
European Union (27),,1969,28785.139
European Union (27),,1970,30704.111
European Union (27),,1971,31520.875
European Union (27),,1972,32940.55
European Union (27),,1973,34680
European Union (27),,1974,33907.137
European Union (27),,1975,33277.586
European Union (27),,1976,35498.145
European Union (27),,1977,35168.805
European Union (27),,1978,36465.71
European Union (27),,1979,37524.918
European Union (27),,1980,36552.547
European Union (27),,1981,34726.176
European Union (27),,1982,33568.656
European Union (27),,1983,33211.92
European Union (27),,1984,33501.867
European Union (27),,1985,34628.723
European Union (27),,1986,34845.027
European Union (27),,1987,35220.242
European Union (27),,1988,35002.273
European Union (27),,1989,35178.37
European Union (27),,1990,34697.52
European Union (27),,1991,34168.9
European Union (27),,1992,33174.387
European Union (27),,1993,32555.94
European Union (27),,1994,32266.814
European Union (27),,1995,33030.645
European Union (27),,1996,33967.996
European Union (27),,1997,33601.645
European Union (27),,1998,33909.05
European Union (27),,1999,33562.754
European Union (27),,2000,33575.09
European Union (27),,2001,34028.63
European Union (27),,2002,33935.004
European Union (27),,2003,34637.355
European Union (27),,2004,34731.918
European Union (27),,2005,34725.137
European Union (27),,2006,34795.23
European Union (27),,2007,34203.125
European Union (27),,2008,33522.13
European Union (27),,2009,31084.11
European Union (27),,2010,31854.31
European Union (27),,2011,30743.404
European Union (27),,2012,29892.416
European Union (27),,2013,29199.49
European Union (27),,2014,27601.404
European Union (27),,2015,28135.83
European Union (27),,2016,28608.264
European Union (27),,2017,28995.16
European Union (27),,2018,28696.514
European Union (27),,2019,27836.498
European Union (27),,2020,24890.463
European Union (27),,2021,26421.709
Finland,FIN,1965,19223.074
Finland,FIN,1966,21971.584
Finland,FIN,1967,22544.412
Finland,FIN,1968,25717.553
Finland,FIN,1969,30070.984
Finland,FIN,1970,33331.47
Finland,FIN,1971,33604.465
Finland,FIN,1972,35780.957
Finland,FIN,1973,39753
Finland,FIN,1974,36323.125
Finland,FIN,1975,37175.73
Finland,FIN,1976,41477.363
Finland,FIN,1977,40817.53
Finland,FIN,1978,43714.566
Finland,FIN,1979,45062.91
Finland,FIN,1980,44913.945
Finland,FIN,1981,38653.316
Finland,FIN,1982,36860.36
Finland,FIN,1983,35273.086
Finland,FIN,1984,36872.926
Finland,FIN,1985,39893.465
Finland,FIN,1986,40387.418
Finland,FIN,1987,42201.844
Finland,FIN,1988,41988.13
Finland,FIN,1989,42560.3
Finland,FIN,1990,44149.336
Finland,FIN,1991,43960.652
Finland,FIN,1992,42550.41
Finland,FIN,1993,42845.906
Finland,FIN,1994,46854.13
Finland,FIN,1995,42845.74
Finland,FIN,1996,46502.297
Finland,FIN,1997,45068.73
Finland,FIN,1998,44215.336
Finland,FIN,1999,44008.195
Finland,FIN,2000,43306.41
Finland,FIN,2001,45737.195
Finland,FIN,2002,47297.496
Finland,FIN,2003,52482.8
Finland,FIN,2004,48446.055
Finland,FIN,2005,42560.824
Finland,FIN,2006,48095.78
Finland,FIN,2007,46554.574
Finland,FIN,2008,42099.242
Finland,FIN,2009,39840.453
Finland,FIN,2010,44262.723
Finland,FIN,2011,39869.89
Finland,FIN,2012,35927
Finland,FIN,2013,37185.96
Finland,FIN,2014,34172.004
Finland,FIN,2015,32096.895
Finland,FIN,2016,33719.62
Finland,FIN,2017,31900.504
Finland,FIN,2018,32643.19
Finland,FIN,2019,30917.521
Finland,FIN,2020,27184.924
Finland,FIN,2021,27203.809
France,FRA,1965,24258.104
France,FRA,1966,24274.006
France,FRA,1967,26131.254
France,FRA,1968,27106.203
France,FRA,1969,29750.623
France,FRA,1970,31965.887
France,FRA,1971,33340.906
France,FRA,1972,35274.16
France,FRA,1973,38369.957
France,FRA,1974,36883.1
France,FRA,1975,33921.562
France,FRA,1976,37019.227
France,FRA,1977,35720.605
France,FRA,1978,37152.89
France,FRA,1979,37828.234
France,FRA,1980,35802.59
France,FRA,1981,32725.889
France,FRA,1982,30889.441
France,FRA,1983,29960.41
France,FRA,1984,28974.951
France,FRA,1985,28712.469
France,FRA,1986,28085.508
France,FRA,1987,27758.098
France,FRA,1988,27396.719
France,FRA,1989,27981.564
France,FRA,1990,28384.557
France,FRA,1991,30151.54
France,FRA,1992,29503.777
France,FRA,1993,28149.97
France,FRA,1994,27113.844
France,FRA,1995,27606.43
France,FRA,1996,28719.037
France,FRA,1997,28089.545
France,FRA,1998,29595.703
France,FRA,1999,29524.66
France,FRA,2000,29313.787
France,FRA,2001,29237.416
France,FRA,2002,28591.104
France,FRA,2003,28967.342
France,FRA,2004,28983.715
France,FRA,2005,28798.316
France,FRA,2006,28090.19
France,FRA,2007,27315.38
France,FRA,2008,26923.023
France,FRA,2009,25569.209
France,FRA,2010,25782.459
France,FRA,2011,23945.523
France,FRA,2012,23787.51
France,FRA,2013,23700.156
France,FRA,2014,21465.91
France,FRA,2015,21827.764
France,FRA,2016,22225.053
France,FRA,2017,22405.547
France,FRA,2018,21844.285
France,FRA,2019,21498.129
France,FRA,2020,18683.695
France,FRA,2021,20192.297
Germany,DEU,1965,38415.56
Germany,DEU,1966,38168.234
Germany,DEU,1967,37794.227
Germany,DEU,1968,40123.46
Germany,DEU,1969,43136.92
Germany,DEU,1970,45185.83
Germany,DEU,1971,45635.867
Germany,DEU,1972,47059.188
Germany,DEU,1973,49634.34
Germany,DEU,1974,48605.73
Germany,DEU,1975,46387.453
Germany,DEU,1976,49615.51
Germany,DEU,1977,49016.83
Germany,DEU,1978,50840.336
Germany,DEU,1979,53599.043
Germany,DEU,1980,51664.797
Germany,DEU,1981,49644.86
Germany,DEU,1982,47509.066
Germany,DEU,1983,48175.17
Germany,DEU,1984,49132.043
Germany,DEU,1985,49462.777
Germany,DEU,1986,49154.668
Germany,DEU,1987,48971.855
Germany,DEU,1988,48372.57
Germany,DEU,1989,47415.195
Germany,DEU,1990,46665.72
Germany,DEU,1991,45367.33
Germany,DEU,1992,43610.484
Germany,DEU,1993,43348.75
Germany,DEU,1994,42733.195
Germany,DEU,1995,42681.25
Germany,DEU,1996,44011.707
Germany,DEU,1997,42938.93
Germany,DEU,1998,42709.668
Germany,DEU,1999,41601.348
Germany,DEU,2000,41590.516
Germany,DEU,2001,42451.08
Germany,DEU,2002,41845.69
Germany,DEU,2003,41858.516
Germany,DEU,2004,41429.168
Germany,DEU,2005,40735.957
Germany,DEU,2006,41398.223
Germany,DEU,2007,39590.49
Germany,DEU,2008,39719.08
Germany,DEU,2009,37145.08
Germany,DEU,2010,38543.195
Germany,DEU,2011,37245.68
Germany,DEU,2012,37433.844
Germany,DEU,2013,38533.08
Germany,DEU,2014,36198.457
Germany,DEU,2015,36322.855
Germany,DEU,2016,37192.37
Germany,DEU,2017,37099.918
Germany,DEU,2018,35609.137
Germany,DEU,2019,33816.566
Germany,DEU,2020,30542.83
Germany,DEU,2021,31833.883
Greece,GRC,1965,9004.838
Greece,GRC,1966,9569.06
Greece,GRC,1967,10623.203
Greece,GRC,1968,11162.687
Greece,GRC,1969,11569.741
Greece,GRC,1970,12705.636
Greece,GRC,1971,15250.594
Greece,GRC,1972,17129.67
Greece,GRC,1973,19888.354
Greece,GRC,1974,19244.406
Greece,GRC,1975,21842.39
Greece,GRC,1976,24016.576
Greece,GRC,1977,24657.809
Greece,GRC,1978,24475.965
Greece,GRC,1979,20936.277
Greece,GRC,1980,20526.05
Greece,GRC,1981,19794.375
Greece,GRC,1982,19798.186
Greece,GRC,1983,20067.695
Greece,GRC,1984,20602.342
Greece,GRC,1985,21607.018
Greece,GRC,1986,21316.293
Greece,GRC,1987,23317.729
Greece,GRC,1988,24564.893
Greece,GRC,1989,26581.389
Greece,GRC,1990,27379.988
Greece,GRC,1991,27167.52
Greece,GRC,1992,27683.387
Greece,GRC,1993,27797.838
Greece,GRC,1994,27973.498
Greece,GRC,1995,28547.46
Greece,GRC,1996,28863.084
Greece,GRC,1997,29650.586
Greece,GRC,1998,31406.885
Greece,GRC,1999,30984.941
Greece,GRC,2000,32686.6
Greece,GRC,2001,33181.492
Greece,GRC,2002,32973.594
Greece,GRC,2003,34309.73
Greece,GRC,2004,34290.4
Greece,GRC,2005,34302.754
Greece,GRC,2006,35015.926
Greece,GRC,2007,36543.754
Greece,GRC,2008,35224.934
Greece,GRC,2009,33363.336
Greece,GRC,2010,31133.5
Greece,GRC,2011,31115.46
Greece,GRC,2012,28754.932
Greece,GRC,2013,25959.016
Greece,GRC,2014,24845.291
Greece,GRC,2015,24647.2
Greece,GRC,2016,24241.238
Greece,GRC,2017,20986.678
Greece,GRC,2018,25763.807
Greece,GRC,2019,25174.508
Greece,GRC,2020,21706.209
Greece,GRC,2021,22359.057
High-income countries,,1965,35294.63
High-income countries,,1966,36557.477
High-income countries,,1967,37656.45
High-income countries,,1968,39805.83
High-income countries,,1969,42018.73
High-income countries,,1970,43927.438
High-income countries,,1971,44504.848
High-income countries,,1972,46192.035
High-income countries,,1973,48378.25
High-income countries,,1974,46714.52
High-income countries,,1975,44822.145
High-income countries,,1976,47083.676
High-income countries,,1977,47605.633
High-income countries,,1978,48333.473
High-income countries,,1979,49294.246
High-income countries,,1980,47209.84
High-income countries,,1981,45349.023
High-income countries,,1982,43270.582
High-income countries,,1983,42682.3
High-income countries,,1984,44198.12
High-income countries,,1985,44456.03
High-income countries,,1986,44630.723
High-income countries,,1987,45453.13
High-income countries,,1988,46685.535
High-income countries,,1989,47224.555
High-income countries,,1990,46959.895
High-income countries,,1991,46777.47
High-income countries,,1992,46970.36
High-income countries,,1993,47088.633
High-income countries,,1994,47828.344
High-income countries,,1995,48603.914
High-income countries,,1996,49891.184
High-income countries,,1997,50164.293
High-income countries,,1998,50059.617
High-income countries,,1999,50462.277
High-income countries,,2000,51162.035
High-income countries,,2001,50864.56
High-income countries,,2002,51030.1
High-income countries,,2003,51632.48
High-income countries,,2004,52217.207
High-income countries,,2005,52157.844
High-income countries,,2006,51772.44
High-income countries,,2007,51986.734
High-income countries,,2008,50917.082
High-income countries,,2009,47813.688
High-income countries,,2010,49541.06
High-income countries,,2011,48774.78
High-income countries,,2012,48298.254
High-income countries,,2013,48426.73
High-income countries,,2014,47727.855
High-income countries,,2015,47685.38
High-income countries,,2016,47473.65
High-income countries,,2017,47397.47
High-income countries,,2018,47783.5
High-income countries,,2019,46752.832
High-income countries,,2020,42560.52
High-income countries,,2021,44459.54
Hong Kong,HKG,1965,7301.9927
Hong Kong,HKG,1966,7741.76
Hong Kong,HKG,1967,8955.669
Hong Kong,HKG,1968,9501.208
Hong Kong,HKG,1969,10978.89
Hong Kong,HKG,1970,11625.99
Hong Kong,HKG,1971,12053.716
Hong Kong,HKG,1972,13359.896
Hong Kong,HKG,1973,13507.762
Hong Kong,HKG,1974,13483.886
Hong Kong,HKG,1975,12384.696
Hong Kong,HKG,1976,14277.871
Hong Kong,HKG,1977,15066.503
Hong Kong,HKG,1978,15311.371
Hong Kong,HKG,1979,15343.069
Hong Kong,HKG,1980,15344.992
Hong Kong,HKG,1981,16032.551
Hong Kong,HKG,1982,17292.793
Hong Kong,HKG,1983,18038.969
Hong Kong,HKG,1984,18198.44
Hong Kong,HKG,1985,18620.49
Hong Kong,HKG,1986,19223.523
Hong Kong,HKG,1987,20797.482
Hong Kong,HKG,1988,23589.496
Hong Kong,HKG,1989,24833.414
Hong Kong,HKG,1990,23868.459
Hong Kong,HKG,1991,24375.885
Hong Kong,HKG,1992,28285.234
Hong Kong,HKG,1993,30461.104
Hong Kong,HKG,1994,27249.283
Hong Kong,HKG,1995,28937.332
Hong Kong,HKG,1996,28513.861
Hong Kong,HKG,1997,28363.01
Hong Kong,HKG,1998,28449.79
Hong Kong,HKG,1999,28398.512
Hong Kong,HKG,2000,29337.336
Hong Kong,HKG,2001,36671.152
Hong Kong,HKG,2002,35543.58
Hong Kong,HKG,2003,36507.19
Hong Kong,HKG,2004,40706.63
Hong Kong,HKG,2005,38935.48
Hong Kong,HKG,2006,41052.57
Hong Kong,HKG,2007,43421.28
Hong Kong,HKG,2008,40116.883
Hong Kong,HKG,2009,43533.855
Hong Kong,HKG,2010,45006.055
Hong Kong,HKG,2011,45834.223
Hong Kong,HKG,2012,43722.906
Hong Kong,HKG,2013,44509.152
Hong Kong,HKG,2014,43117.23
Hong Kong,HKG,2015,44084.43
Hong Kong,HKG,2016,45020.812
Hong Kong,HKG,2017,48124.902
Hong Kong,HKG,2018,48549.617
Hong Kong,HKG,2019,45918.86
Hong Kong,HKG,2020,34332.176
Hong Kong,HKG,2021,32370.26
Hungary,HUN,1965,18218.738
Hungary,HUN,1966,18403.693
Hungary,HUN,1967,17502.982
Hungary,HUN,1968,18092.195
Hungary,HUN,1969,19305.424
Hungary,HUN,1970,20734.062
Hungary,HUN,1971,21344.154
Hungary,HUN,1972,21967.92
Hungary,HUN,1973,23715.98
Hungary,HUN,1974,24337.646
Hungary,HUN,1975,25592.28
Hungary,HUN,1976,27193.506
Hungary,HUN,1977,28466.453
Hungary,HUN,1978,30345.412
Hungary,HUN,1979,29968.045
Hungary,HUN,1980,30051.14
Hungary,HUN,1981,29781.45
Hungary,HUN,1982,29986.365
Hungary,HUN,1983,28905.613
Hungary,HUN,1984,29467.783
Hungary,HUN,1985,29834.303
Hungary,HUN,1986,29536.457
Hungary,HUN,1987,30086.457
Hungary,HUN,1988,28752.006
Hungary,HUN,1989,27894.309
